Business: Haci'nin Yeri - Yigit Lokantasi | Author: Gulsum Akar | Rating: 5 | Category: taste | Comment: We went to Marmaris with my wife for a holiday. We chose this restaurant as a place for dinner based on the reviews and because we wanted juicy food. When we first went there was a serious queue. You proceed by taking the food you want in the form of an open buffet. Both vegetable dishes and meat dishes were plentiful. There was also dessert for those who wanted it. After you get what you want you pay at the cashier. They don't go through cards they work in cash. There was a lot of food variety. And the food prices were unbelievably cheap. We paid only 84 TL for all the meals here. It included buttermilk and bread. But unfortunately I can't say it's too clean as a place..,reasonable_comment
Business: Kofteci Yusuf | Author: Nurullah Cinar | Rating: 5 | Category: taste | Comment: We told the staff a very modest breakfast plate; there is unlimited tea; and the breakfast was really good. There was everything up to 4 kinds of cheese and it only cost 54 liras.,reasonable_comment
Business: Bogazkoy Restaurant | Author: Gokce Mazicioglu | Rating: 5 | Category: outdoor_atmosphere | Comment: Nice atmosphere; pleasant place. The employees are young; smiling and fast. The breakfast is very nice. Souffles are A-MA-ZING!,reasonable_comment
Business: Bogazkoy Restaurant | Author: Metin Kurt | Rating: 5 | Category: menu | Comment: They do sushi every thursday and I missed so it was a little sad to miss it. Other than that; the food was good.,reasonable_comment
Business: Bogazkoy Restaurant | Author: Kadir Yurtlu | Rating: 5 | Category: taste | Comment: Definitely the best soufflé I've had in a long time. I am satisfied; I recommend.,reasonable_comment
Business: Bogazkoy Restaurant | Author: Nafican Tatlici | Rating: 4 | Category: indoor_atmosphere | Comment: Asian salmon pastas and salad varieties are very successful. They have not neglected to share the secret of their taste.,reasonable_comment
Business: Bogazkoy Restaurant | Author: Mehmet Karahanli | Rating: 3 | Category: outdoor_atmosphere | Comment: Not bad.,reasonable_comment
Business: Bogazkoy Restaurant | Author: Zeynep Hulusi | Rating: 5 | Category: indoor_atmosphere | Comment: Souffle heaven has a wonderful variety of flavors; I highly recommend it.,reasonable_comment
Business: Bogazkoy Restaurant | Author: Zafer Nahhas | Rating: 3 | Category: indoor_atmosphere | Comment: The waiters were understanding; but the food came cold and late.,reasonable_comment
Business: Bogazkoy Restaurant | Author: Yusuf Arslan | Rating: 4 | Category: menu | Comment: I tried Antep taco; I liked.,reasonable_comment
Business: Bogazkoy Restaurant | Author: Cemil Erdogan | Rating: 5 | Category: taste | Comment: The prices are the same as the market; but the staff and service quality are better than others; their special tastes are definitely recommended.,reasonable_comment
Business: Bogazkoy Restaurant | Author: Zeliha Gul | Rating: 3 | Category: indoor_atmosphere | Comment: Not very special Gaziantep dishes; but you can find a comfortable and serene atmosphere in Antep. One of the places that can be stylish for the evening.,reasonable_comment
Business: Bogazkoy Restaurant | Author: Feyza Topal | Rating: 1 | Category: menu | Comment: Taco; on the other hand; was no different than a vegetable wrap wrapped in lavash. It was a decent experience.,reasonable_comment
Business: Nesh | Author: Akin Hoca | Rating: 5 | Category: menu | Comment: The staff is very fast; the waffles are great; I definitely recommend it.,reasonable_comment
Business: Nesh | Author: Fatma Bolat | Rating: 4 | Category: taste | Comment: The waffle was very successful; especially the dough was very delicious. The ice cream they use with such a nice waffle is of very poor quality. The only negative thing is that the employees are constantly checking to see if the food is finished.,reasonable_comment
Business: Nesh | Author: Mustafa Ay | Rating: 4 | Category: indoor_atmosphere | Comment: Although they are actually a place that makes waffles; their burgers are delicious and they have a lot of options.,reasonable_comment
Business: Nesh | Author: Kaya Dagli | Rating: 5 | Category: outdoor_atmosphere | Comment: It had very good service. It was also nice to have a lot of choices in waffles.,reasonable_comment
Business: Nesh | Author: Kumsal Maral | Rating: 3 | Category: taste | Comment: You can add the product you want to the waffle or hamburger with your own choice. You're kind of the chief.,reasonable_comment
Business: Nesh | Author: Leyla Bayindir | Rating: 5 | Category: indoor_atmosphere | Comment: Waffles were delicious and their tea was fresh. It wasn't insane for the price. I'm thinking of coming again.,reasonable_comment
Business: Nesh | Author: Melisa Isbilir | Rating: 5 | Category: menu | Comment: Everything was very good; the waffles were very tasty; the employees were very concerned and smiling. It is recommended.,reasonable_comment
Business: Nesh | Author: Metehan Ak | Rating: 4 | Category: outdoor_atmosphere | Comment: It's a great place with everything; it's a very good place whether it's about food or interest; it's a very nice place for waffles.,reasonable_comment
Business: Nesh | Author: Ahmey Kaya | Rating: 5 | Category: indoor_atmosphere | Comment: I can say that it is the only cafe in Samsun where you can eat waffle dessert properly. You can go without thinking.,reasonable_comment
"Business: Nesh | Author: Ece Dincer | Rating: 5 | Category: taste | Comment: Good waffles, we liked it.",reasonable_comment
Business: Nesh | Author: Derya Al | Rating: 2 | Category: outdoor_atmosphere | Comment: I ate better waffle's in past.,reasonable_comment
Business: Flash | Author: Hilal Kaya | Rating: 4 | Category: taste | Comment: It was the most delicious adana kebab I ate in Alanya. The prices were also normal. The only thing missing was the salad.,reasonable_comment
Business: Flash | Author: Resul Diri | Rating: 5 | Category: indoor_atmosphere | Comment: Renovated is pretty good. There is nothing to say about the food and the soups. Especially the lahmacun was perfect.,reasonable_comment
Business: Flash | Author: Behcet Cengiz | Rating: 1 | Category: menu | Comment: don't accidentally break a glass or plate; they add 20 lira to your account unannounced.,reasonable_comment
Business: Flash | Author: Sinem Acem | Rating: 4 | Category: outdoor_atmosphere | Comment: Location of the restourant was good; easy to access.,reasonable_comment
Business: Flash | Author: Mert Alyuz | Rating: 5 | Category: outdoor_atmosphere | Comment: Everything is very good; thank you for your efforts; the meats and dishes in the newly added a la carte menus are legendary; I definitely recommend it.,reasonable_comment
Business: Flash | Author: Ziya Bakir | Rating: 5 | Category: indoor_atmosphere | Comment: smiling employees..,reasonable_comment
Business: Flash | Author: Grigory Laputin | Rating: 3 | Category: taste | Comment: Good place to eat. However; the staff work poorly: They can easily forget to bring some dishes or add seasonings; even though they previously admitted to the contrary.,reasonable_comment
Business: Flash | Author: Selin Siyah | Rating: 3 | Category: outdoor_atmosphere | Comment: Not the best; but not bad.,reasonable_comment
Business: Flash | Author: Adem Kirsi | Rating: 3 | Category: indoor_atmosphere | Comment: Quite unpolite service; but the meal was good. The salad with the vinegar was extremely good.,reasonable_comment
Business: Flash | Author: Khaled Srin | Rating: 5 | Category: taste | Comment: Everything was great; definitely coming back when I'm in Alanya again.,reasonable_comment
Business: Flash | Author: Konstantin Osipov | Rating: 5 | Category: indoor_atmosphere | Comment: We came here with my family. Staff was very friendly; responsive and professional. Our order was delivered very quickly. The restaurant serve Turkish cuisine. One of the best in Alanya. Recommended.,reasonable_comment
Business: Metanet Lokantasi | Author: Adem Anik | Rating: 4 | Category: menu | Comment: I drank Beyran soup; the taste of the soup was not bad. The lahmacun was good.,reasonable_comment
Business: Metanet Lokantasi | Author: Emre Aksoy | Rating: 4 | Category: indoor_atmosphere | Comment: Beyran is really delicious; the service is fast. Friendly and warm waiters.,reasonable_comment
Business: Metanet Lokantasi | Author: Batuhan Tuna | Rating: 5 | Category: taste | Comment: We came to drink beyran soup for breakfast. We really liked the taste. The accompanying breads were delicious.,reasonable_comment
Business: Metanet Lokantasi | Author: Ramazan Meral | Rating: 4 | Category: outdoor_atmosphere | Comment: I had eaten Beyran in a few places; but I didn't like it very much. I drank here and liked it. I can drink it every day.,reasonable_comment
Business: Metanet Lokantasi | Author: Bilal Duzenli | Rating: 3 | Category: indoor_atmosphere | Comment: We went for Beyran but it didn't in menu today. We had to order lahmacun and kebab. The lahmacun is awful; the adana kebab and lamb shish kebab are delicious.,reasonable_comment
Business: Metanet Lokantasi | Author: Volkan Savas | Rating: 5 | Category: taste | Comment: I ate katmer here for the first time and I couldn't forget its taste and smell. It may be the most beautiful dessert in the world!!,reasonable_comment
Business: Metanet Lokantasi | Author: Meyra Taha | Rating: 5 | Category: outdoor_atmosphere | Comment: We ate Beyran. We preferred less spicy; the price is 60 TL. The place is clean; the service is fast.,reasonable_comment
Business: Metanet Lokantasi | Author: Meral Dirgen | Rating: 1 | Category: indoor_atmosphere | Comment: Lahmacun was terrible.,reasonable_comment
Business: Metanet Lokantasi | Author: Ulucan Kaymak | Rating: 4 | Category: taste | Comment: We tried Lahmacun and Beyran. They were beautiful; thank you.,reasonable_comment
Business: Metanet Lokantasi | Author: Cagri Ural | Rating: 5 | Category: outdoor_atmosphere | Comment: I'm ending my vacation by leaving my favorite food here..,reasonable_comment
Business: Metanet Lokantasi | Author: Serkan Bozkurt | Rating: 5 | Category: outdoor_atmosphere | Comment: We had the opportunity to taste beyran for the first time in our lives and we had heard of the reputation of Metanet's beyran. At first; we had a bit of a prejudice; to be honest; about the intense aroma of meat or fat; but it's not like that at all. Beyrani is so delicious and balanced that we can eat it at any time of the day; morning; noon and evening.,reasonable_comment
Business: Midpoint | Author: Murat Dilek | Rating: 3 | Category: indoor_atmosphere | Comment: A very nice place; five stars as the location. If it is the flavor you are looking for; you may not find the exact flavor that you want.,reasonable_comment
Business: Midpoint | Author: Caner Begun | Rating: 4 | Category: taste | Comment: Everything is fine; but I have to deduct 1 point because of the prices. There is no problem in taste; presentation and cleanliness.,reasonable_comment
Business: Midpoint | Author: Mehmet Gunes | Rating: 3 | Category: outdoor_atmosphere | Comment: They used to taste better; the chef must have changed.,reasonable_comment
Business: Midpoint | Author: Selim Kirca | Rating: 5 | Category: menu | Comment: Great services.,reasonable_comment
Business: Midpoint | Author: Merve Yildirim | Rating: 4 | Category: indoor_atmosphere | Comment: In terms of price performance; I think it is quite reasonable. Employees were also very kind; thank you. I was very satisfied with the spicy-sweet sauce chicken I ate. Only the fries on the side were too simple in my opinion.,reasonable_comment
Business: Midpoint | Author: Merve Kadirli | Rating: 2 | Category: taste | Comment: Breakfast in the morning is usually very crowded on weekends. Service may be delayed. Meals wasn't bad.,reasonable_comment
Business: Midpoint | Author: Cevat Suzen | Rating: 3 | Category: outdoor_atmosphere | Comment: Compared to other places; it was more airy and calm by the sea. Thanks.,reasonable_comment
Business: Midpoint | Author: Muhammed Timur | Rating: 5 | Category: indoor_atmosphere | Comment: Great ambiance; delicious dishes..,reasonable_comment
Business: Midpoint | Author: Tunc Tuncer | Rating: 4 | Category: menu | Comment: Due to the crowd; my order came late; there is no problem other than that.,reasonable_comment
Business: Midpoint | Author: Kadir Alkan | Rating: 5 | Category: outdoor_atmosphere | Comment: The food is delicious; the view is beautiful.,reasonable_comment
Business: Midpoint | Author: Ceren Cakir | Rating: 5 | Category: taste | Comment: I went on the recommendation of my friend. Everything at breakfast was delicious. Only the butter had a peculiar smell.,reasonable_comment
